,RB090_COMPONENT,RB090_DATE_OUT-RB090_DATE_IN
13143,OUTSOLE,20.43888889
13185,OUTSOLE,20.43888889
13156,OUTSOLE,20.43694444
13159,OUTSOLE,20.43694444
20817,OUTSOLE,20.43472222
501,OUTSOLE,20.43388889
18740,OUTSOLE,20.43222222
4246,OUTSOLE,20.42888889
18450,OUTSOLE,20.42888889
18454,OUTSOLE,20.42888889
27006,OUTSOLE,20.42388889
13145,OUTSOLE,20.41555556
13146,OUTSOLE,20.41555556
13150,OUTSOLE,20.41555556
13157,OUTSOLE,20.41555556
13158,OUTSOLE,20.41555556
13160,OUTSOLE,20.41555556
13162,OUTSOLE,20.41555556
13163,OUTSOLE,20.41555556
13167,OUTSOLE,20.41555556
631,OUTSOLE,20.415
36765,OUTSOLE,20.40583333
13850,OUTSOLE,20.40472222
18737,OUTSOLE,20.40166667
36774,OUTSOLE,20.40027778
5425,OUTSOLE,20.39361111
5427,OUTSOLE,20.39361111
31758,OUTSOLE,20.385
31759,OUTSOLE,20.385
31760,OUTSOLE,20.385
36769,OUTSOLE,20.37722222
36770,OUTSOLE,20.37722222
36771,OUTSOLE,20.37722222
36772,OUTSOLE,20.37722222
20413,OUTSOLE,20.36861111
21224,OUTSOLE,20.3625
22146,OUTSOLE,20.3625
22147,OUTSOLE,20.3625
21220,OUTSOLE,20.35694444
21221,OUTSOLE,20.35694444
37990,OUTSOLE,20.35694444
37991,OUTSOLE,20.35694444
13434,OUTSOLE,20.35555556
21229,OUTSOLE,20.35027778
21170,OUTSOLE,20.33888889
21171,OUTSOLE,20.33888889
38503,OUTSOLE,20.33638889
21226,OUTSOLE,20.33305556
12889,OUTSOLE,20.33277778
21232,OUTSOLE,20.325
21233,OUTSOLE,20.325
37151,OUTSOLE,20.28222222
11887,OUTSOLE,20.27611111
10412,OUTSOLE,20.26833333
10413,OUTSOLE,20.26833333
10315,OUTSOLE,20.26194444
10317,OUTSOLE,20.26194444
10320,OUTSOLE,20.26194444
8680,OUTSOLE,20.25805556
5443,OUTSOLE,20.25666667
10335,OUTSOLE,20.25388889
21397,OUTSOLE,20.25305556
37648,OUTSOLE,20.24611111
5696,OUTSOLE,20.23027778
5073,OUTSOLE,20.22555556
18847,OUTSOLE,20.22416667
18848,OUTSOLE,20.22416667
18849,OUTSOLE,20.22416667
13179,OUTSOLE,20.22194444
5074,OUTSOLE,20.215
5072,OUTSOLE,20.21472222
4688,OUTSOLE,20.20944444
5950,OUTSOLE,20.20527778
6002,OUTSOLE,20.205
6003,OUTSOLE,20.205
21083,OUTSOLE,20.19833333
7457,OUTSOLE,20.19416667
28963,OUTSOLE,20.19111111
5943,OUTSOLE,20.18777778
21084,OUTSOLE,20.18555556
21080,OUTSOLE,20.17611111
22120,OUTSOLE,20.17027778
5243,OUTSOLE,20.16777778
43735,OUTSOLE,20.16777778
25028,OUTSOLE,20.16666667
5815,OUTSOLE,20.15944444
28741,OUTSOLE,20.15027778
28742,OUTSOLE,20.15027778
36795,OUTSOLE,20.14527778
5634,OUTSOLE,20.14333333
10004,OUTSOLE,20.125
22124,OUTSOLE,20.11777778
3471,OUTSOLE,20.11194444
5075,OUTSOLE,20.10972222
30132,OUTSOLE,20.10972222
38424,OUTSOLE,20.10666667
12659,OUTSOLE,20.10305556
21082,OUTSOLE,20.09916667
586,OUTSOLE,20.09611111
21081,OUTSOLE,20.08722222
13796,OUTSOLE,20.08666667
8942,OUTSOLE,20.08055556
8945,OUTSOLE,20.08055556
14184,OUTSOLE,20.07944444
593,OUTSOLE,20.0675
14107,OUTSOLE,20.06222222
5349,OUTSOLE,20.05916667
28182,OUTSOLE,20.05777778
19709,OUTSOLE,20.05666667
12547,OUTSOLE,20.05305556
35896,OUTSOLE,20.05083333
35510,OUTSOLE,20.04305556
14103,OUTSOLE,20.03861111
40364,OUTSOLE,20.03805556
31097,OUTSOLE,20.03694444
31098,OUTSOLE,20.03694444
31099,OUTSOLE,20.03694444
31100,OUTSOLE,20.03694444
31101,OUTSOLE,20.03694444
33804,OUTSOLE,20.03305556
31096,OUTSOLE,20.03055556
5194,OUTSOLE,20.0225
5195,OUTSOLE,20.0225
5196,OUTSOLE,20.0225
29086,OUTSOLE,20.0225
29087,OUTSOLE,20.0225
29089,OUTSOLE,20.0225
29090,OUTSOLE,20.0225
29091,OUTSOLE,20.0225
3200,OUTSOLE,20.02055556
29487,OUTSOLE,20.02027778
29496,OUTSOLE,20.02027778
29497,OUTSOLE,20.02027778
29498,OUTSOLE,20.02027778
29499,OUTSOLE,20.02027778
29501,OUTSOLE,20.02027778
22723,OUTSOLE,20.01583333
22725,OUTSOLE,20.01583333
20185,OUTSOLE,20.01194444
9236,OUTSOLE,20.01027778
11902,OUTSOLE,20.00861111
24197,OUTSOLE,20.00861111
24192,OUTSOLE,20.00222222
24193,OUTSOLE,20.00222222
24195,OUTSOLE,20.00222222
24198,OUTSOLE,19.99638889
5522,OUTSOLE,19.99527778
17631,OUTSOLE,19.995
17636,OUTSOLE,19.995
3549,OUTSOLE,19.98861111
42966,OUTSOLE,19.98722222
42967,OUTSOLE,19.98722222
11073,OUTSOLE,19.97833333
16590,OUTSOLE,19.97305556
7374,OUTSOLE,19.97222222
42051,OUTSOLE,19.95888889
19399,OUTSOLE,19.95861111
3027,OUTSOLE,19.93555556
19919,OUTSOLE,19.93
19921,OUTSOLE,19.93
19922,OUTSOLE,19.93
19923,OUTSOLE,19.93
6463,OUTSOLE,19.92833333
20521,OUTSOLE,19.92388889
25977,OUTSOLE,19.91333333
17777,OUTSOLE,19.90972222
17778,OUTSOLE,19.90972222
18241,OUTSOLE,19.90833333
24443,OUTSOLE,19.90472222
24502,OUTSOLE,19.89861111
24503,OUTSOLE,19.89861111
18244,OUTSOLE,19.89027778
18239,OUTSOLE,19.88805556
3622,OUTSOLE,19.88333333
42615,OUTSOLE,19.84861111
24229,OUTSOLE,19.845
10440,OUTSOLE,19.84472222
24230,OUTSOLE,19.84055556
22139,OUTSOLE,19.83305556
23676,OUTSOLE,19.82833333
8956,OUTSOLE,19.81888889
8953,OUTSOLE,19.81027778
4152,OUTSOLE,19.80444444
20137,OUTSOLE,19.80416667
37171,OUTSOLE,19.79583333
37172,OUTSOLE,19.79361111
3548,OUTSOLE,19.79083333
3550,OUTSOLE,19.79083333
21086,OUTSOLE,19.79027778
25886,OUTSOLE,19.78916667
25887,OUTSOLE,19.78916667
12505,OUTSOLE,19.78555556
37170,OUTSOLE,19.78333333
37174,OUTSOLE,19.78333333
29099,OUTSOLE,19.77833333
638,OUTSOLE,19.77805556
38731,OUTSOLE,19.77444444
21250,OUTSOLE,19.76638889
29100,OUTSOLE,19.75833333
28192,OUTSOLE,19.75027778
33822,OUTSOLE,19.74527778
15864,OUTSOLE,19.74305556
18472,OUTSOLE,19.74
12683,OUTSOLE,19.73777778
12684,OUTSOLE,19.73777778
16410,OUTSOLE,19.73361111
16411,OUTSOLE,19.73361111
21085,OUTSOLE,19.73277778
12681,OUTSOLE,19.72833333
12682,OUTSOLE,19.72833333
12689,OUTSOLE,19.72833333
21087,OUTSOLE,19.72611111
21088,OUTSOLE,19.72611111
21089,OUTSOLE,19.72611111
20566,OUTSOLE,19.72583333
24696,OUTSOLE,19.72472222
14298,OUTSOLE,19.72388889
20564,OUTSOLE,19.72055556
11925,OUTSOLE,19.71833333
20567,OUTSOLE,19.71388889
20568,OUTSOLE,19.71222222
21090,OUTSOLE,19.71222222
11930,OUTSOLE,19.70805556
12686,OUTSOLE,19.70694444
8968,OUTSOLE,19.70388889
24699,OUTSOLE,19.70388889
18659,OUTSOLE,19.70305556
19364,OUTSOLE,19.70138889
21091,OUTSOLE,19.70027778
21092,OUTSOLE,19.70027778
42991,OUTSOLE,19.69833333
11946,OUTSOLE,19.69277778
12691,OUTSOLE,19.69111111
21828,OUTSOLE,19.68972222
37780,OUTSOLE,19.68972222
37781,OUTSOLE,19.68972222
13361,OUTSOLE,19.685
23883,OUTSOLE,19.66944444
23884,OUTSOLE,19.66944444
39100,OUTSOLE,19.66777778
11950,OUTSOLE,19.6625
12690,OUTSOLE,19.65777778
10923,OUTSOLE,19.65194444
7481,OUTSOLE,19.64805556
7482,OUTSOLE,19.64805556
7484,OUTSOLE,19.64805556
6880,OUTSOLE,19.6425
20689,OUTSOLE,19.63666667
3036,OUTSOLE,19.63333333
3039,OUTSOLE,19.63333333
18219,OUTSOLE,19.63166667
29503,OUTSOLE,19.62305556
3046,OUTSOLE,19.62
3047,OUTSOLE,19.62
3048,OUTSOLE,19.62
6887,OUTSOLE,19.61916667
6059,OUTSOLE,19.61861111
29115,OUTSOLE,19.60111111
2594,OUTSOLE,19.6
39813,OUTSOLE,19.59722222
37215,OUTSOLE,19.59194444
19536,OUTSOLE,19.59166667
19537,OUTSOLE,19.59166667
19538,OUTSOLE,19.59166667
19539,OUTSOLE,19.59166667
19540,OUTSOLE,19.59166667
19541,OUTSOLE,19.59166667
19542,OUTSOLE,19.59166667
19543,OUTSOLE,19.59166667
19545,OUTSOLE,19.59166667
19546,OUTSOLE,19.59166667
19547,OUTSOLE,19.59166667
19548,OUTSOLE,19.59166667
19549,OUTSOLE,19.59166667
19550,OUTSOLE,19.59166667
19551,OUTSOLE,19.59166667
19552,OUTSOLE,19.59166667
19553,OUTSOLE,19.59166667
19554,OUTSOLE,19.59166667
19555,OUTSOLE,19.59166667
23982,OUTSOLE,19.58777778
19855,OUTSOLE,19.57861111
23480,OUTSOLE,19.57833333
23481,OUTSOLE,19.57833333
23482,OUTSOLE,19.57833333
37059,OUTSOLE,19.56833333
37214,OUTSOLE,19.5625
628,OUTSOLE,19.56138889
9247,OUTSOLE,19.54194444
27639,OUTSOLE,19.53611111
2746,OUTSOLE,19.53472222
657,OUTSOLE,19.52444444
9254,OUTSOLE,19.52388889
40627,OUTSOLE,19.51083333
40630,OUTSOLE,19.51083333
9231,OUTSOLE,19.50666667
35193,OUTSOLE,19.50361111
30818,OUTSOLE,19.50277778
9185,OUTSOLE,19.50083333
9194,OUTSOLE,19.50083333
9226,OUTSOLE,19.50083333
9227,OUTSOLE,19.50083333
9229,OUTSOLE,19.50083333
42794,OUTSOLE,19.49194444
4508,OUTSOLE,19.49166667
4417,OUTSOLE,19.48916667
13474,OUTSOLE,19.48805556
13475,OUTSOLE,19.48805556
14417,OUTSOLE,19.48277778
14418,OUTSOLE,19.48277778
14419,OUTSOLE,19.48277778
14420,OUTSOLE,19.48277778
14421,OUTSOLE,19.48277778
14422,OUTSOLE,19.48277778
14423,OUTSOLE,19.48277778
14424,OUTSOLE,19.48277778
31103,OUTSOLE,19.48277778
31104,OUTSOLE,19.48277778
31106,OUTSOLE,19.4825
31107,OUTSOLE,19.4825
11210,OUTSOLE,19.47916667
11212,OUTSOLE,19.47916667
31105,OUTSOLE,19.47861111
18505,OUTSOLE,19.475
9235,OUTSOLE,19.46944444
29527,OUTSOLE,19.46388889
29530,OUTSOLE,19.46388889
5096,OUTSOLE,19.46111111
12858,OUTSOLE,19.46
11211,OUTSOLE,19.45833333
23686,OUTSOLE,19.43694444
37940,OUTSOLE,19.42944444
35221,OUTSOLE,19.42916667
35222,OUTSOLE,19.42916667
28829,OUTSOLE,19.42777778
3231,OUTSOLE,19.42555556
18503,OUTSOLE,19.4125
7465,OUTSOLE,19.40611111
13453,OUTSOLE,19.405
28196,OUTSOLE,19.40416667
28198,OUTSOLE,19.40416667
18502,OUTSOLE,19.40138889
6464,OUTSOLE,19.39666667
16345,OUTSOLE,19.39638889
16346,OUTSOLE,19.39638889
37365,OUTSOLE,19.39444444
16209,OUTSOLE,19.39111111
28004,OUTSOLE,19.39083333
36868,OUTSOLE,19.38888889
8165,OUTSOLE,19.3875
21658,OUTSOLE,19.3875
529,OUTSOLE,19.385
10597,OUTSOLE,19.38333333
17946,OUTSOLE,19.38194444
17947,OUTSOLE,19.38194444
4176,OUTSOLE,19.37888889
20906,OUTSOLE,19.37833333
12078,OUTSOLE,19.37583333
663,OUTSOLE,19.37277778
11231,OUTSOLE,19.37166667
2661,OUTSOLE,19.36611111
3606,OUTSOLE,19.36083333
3677,OUTSOLE,19.36027778
27718,OUTSOLE,19.35277778
24700,OUTSOLE,19.34805556
27719,OUTSOLE,19.3475
30338,OUTSOLE,19.34638889
18629,OUTSOLE,19.34361111
35055,OUTSOLE,19.3425
37363,OUTSOLE,19.33888889
6157,OUTSOLE,19.33166667
6159,OUTSOLE,19.33166667
12875,OUTSOLE,19.325
20400,OUTSOLE,19.3175
13251,OUTSOLE,19.30638889
8693,OUTSOLE,19.30305556
12896,OUTSOLE,19.29972222
29555,OUTSOLE,19.29944444
12090,OUTSOLE,19.29722222
12894,OUTSOLE,19.29027778
20410,OUTSOLE,19.28694444
20411,OUTSOLE,19.28694444
22150,OUTSOLE,19.28583333
18283,OUTSOLE,19.28555556
20907,OUTSOLE,19.28305556
20908,OUTSOLE,19.28305556
21846,OUTSOLE,19.27888889
21847,OUTSOLE,19.27888889
21848,OUTSOLE,19.27888889
22757,OUTSOLE,19.27416667
29605,OUTSOLE,19.27111111
3092,OUTSOLE,19.25916667
22755,OUTSOLE,19.25805556
22756,OUTSOLE,19.25805556
28767,OUTSOLE,19.25666667
25981,OUTSOLE,19.25583333
25986,OUTSOLE,19.25583333
25989,OUTSOLE,19.25583333
35250,OUTSOLE,19.25472222
7514,OUTSOLE,19.24305556
9940,OUTSOLE,19.23583333
9941,OUTSOLE,19.23583333
9942,OUTSOLE,19.23583333
9943,OUTSOLE,19.23583333
9944,OUTSOLE,19.23583333
9945,OUTSOLE,19.23583333
19420,OUTSOLE,19.23472222
37810,OUTSOLE,19.22694444
3206,OUTSOLE,19.22583333
21222,OUTSOLE,19.22555556
21223,OUTSOLE,19.22555556
19948,OUTSOLE,19.22277778
19949,OUTSOLE,19.22277778
35574,OUTSOLE,19.2175
29719,OUTSOLE,19.21722222
21660,OUTSOLE,19.21694444
21661,OUTSOLE,19.21694444
20910,OUTSOLE,19.21416667
43744,OUTSOLE,19.21416667
19593,OUTSOLE,19.21388889
23277,OUTSOLE,19.21277778
20912,OUTSOLE,19.2075
35579,OUTSOLE,19.20611111
8946,OUTSOLE,19.20361111
20909,OUTSOLE,19.20222222
21231,OUTSOLE,19.20166667
35240,OUTSOLE,19.20166667
14141,OUTSOLE,19.19861111
21227,OUTSOLE,19.19833333
21228,OUTSOLE,19.19833333
18724,OUTSOLE,19.19555556
20913,OUTSOLE,19.19555556
20914,OUTSOLE,19.19555556
21234,OUTSOLE,19.19527778
21230,OUTSOLE,19.19083333
13885,OUTSOLE,19.18444444
9955,OUTSOLE,19.18111111
42869,OUTSOLE,19.15805556
6129,OUTSOLE,19.15222222
24755,OUTSOLE,19.14416667
24756,OUTSOLE,19.14416667
24757,OUTSOLE,19.14416667
24758,OUTSOLE,19.14416667
6135,OUTSOLE,19.14333333
6136,OUTSOLE,19.14333333
23179,OUTSOLE,19.13583333
21273,OUTSOLE,19.13333333
21271,OUTSOLE,19.13055556
3999,OUTSOLE,19.12972222
25746,OUTSOLE,19.12416667
22758,OUTSOLE,19.12333333
9090,OUTSOLE,19.12111111
30459,OUTSOLE,19.11888889
36954,OUTSOLE,19.11333333
9089,OUTSOLE,19.1125
38877,OUTSOLE,19.11111111
13244,OUTSOLE,19.1025
13245,OUTSOLE,19.1025
13246,OUTSOLE,19.1025
12997,OUTSOLE,19.1
26905,OUTSOLE,19.09972222
26906,OUTSOLE,19.09972222
13301,OUTSOLE,19.09583333
13305,OUTSOLE,19.09583333
7741,OUTSOLE,19.09444444
7543,OUTSOLE,19.09333333
17825,OUTSOLE,19.08833333
25029,OUTSOLE,19.08777778
25030,OUTSOLE,19.08777778
25031,OUTSOLE,19.08777778
25032,OUTSOLE,19.08777778
17827,OUTSOLE,19.08444444
18635,OUTSOLE,19.08388889
2698,OUTSOLE,19.07694444
24809,OUTSOLE,19.06138889
23352,OUTSOLE,19.05805556
40486,OUTSOLE,19.04916667
13554,OUTSOLE,19.04833333
13556,OUTSOLE,19.04833333
9105,OUTSOLE,19.04666667
20432,OUTSOLE,19.03833333
5483,OUTSOLE,19.03805556
5487,OUTSOLE,19.03805556
20922,OUTSOLE,19.035
4231,OUTSOLE,19.03222222
3109,OUTSOLE,19.03027778
20923,OUTSOLE,19.02305556
5649,OUTSOLE,19.01972222
3114,OUTSOLE,19.01277778
10054,OUTSOLE,19.00583333
12854,OUTSOLE,19.00555556
12148,OUTSOLE,18.9975
37823,OUTSOLE,18.99611111
3731,OUTSOLE,18.99166667
12930,OUTSOLE,18.99166667
20958,OUTSOLE,18.9825
29745,OUTSOLE,18.9825
29749,OUTSOLE,18.9825
29756,OUTSOLE,18.9825
29758,OUTSOLE,18.9825
29762,OUTSOLE,18.9825
23909,OUTSOLE,18.96361111
13574,OUTSOLE,18.96222222
23906,OUTSOLE,18.96
23910,OUTSOLE,18.95472222
27728,OUTSOLE,18.94666667
2629,OUTSOLE,18.94472222
2630,OUTSOLE,18.94472222
27695,OUTSOLE,18.94388889
25416,OUTSOLE,18.94222222
29776,OUTSOLE,18.94
29777,OUTSOLE,18.94
35629,OUTSOLE,18.9375
35630,OUTSOLE,18.9375
25255,OUTSOLE,18.93527778
27727,OUTSOLE,18.93444444
43016,OUTSOLE,18.93333333
43017,OUTSOLE,18.93333333
23487,OUTSOLE,18.9325
20186,OUTSOLE,18.93166667
6048,OUTSOLE,18.93083333
20953,OUTSOLE,18.92527778
20954,OUTSOLE,18.92527778
20956,OUTSOLE,18.92527778
25914,OUTSOLE,18.91555556
25915,OUTSOLE,18.91555556
25917,OUTSOLE,18.91555556
25923,OUTSOLE,18.91555556
25924,OUTSOLE,18.91555556
25925,OUTSOLE,18.91555556
28237,OUTSOLE,18.91361111
20955,OUTSOLE,18.91333333
20957,OUTSOLE,18.91333333
22152,OUTSOLE,18.89388889
35269,OUTSOLE,18.89083333
35283,OUTSOLE,18.89083333
29781,OUTSOLE,18.88888889
29782,OUTSOLE,18.88888889
22104,OUTSOLE,18.88777778
26962,OUTSOLE,18.88555556
11083,OUTSOLE,18.88361111
6188,OUTSOLE,18.8825
6190,OUTSOLE,18.8825
19410,OUTSOLE,18.87833333
25822,OUTSOLE,18.87694444
3132,OUTSOLE,18.86277778
17979,OUTSOLE,18.86083333
41466,OUTSOLE,18.85361111
25882,OUTSOLE,18.85333333
28993,OUTSOLE,18.85138889
21570,OUTSOLE,18.85055556
21577,OUTSOLE,18.85055556
19605,OUTSOLE,18.84666667
19606,OUTSOLE,18.84666667
19608,OUTSOLE,18.84666667
19609,OUTSOLE,18.84666667
43041,OUTSOLE,18.84361111
43042,OUTSOLE,18.84361111
43044,OUTSOLE,18.84361111
31128,OUTSOLE,18.84055556
31129,OUTSOLE,18.84055556
17977,OUTSOLE,18.83833333
17978,OUTSOLE,18.83833333
25182,OUTSOLE,18.83083333
25183,OUTSOLE,18.83083333
21917,OUTSOLE,18.82527778
21918,OUTSOLE,18.82527778
31132,OUTSOLE,18.82333333
5508,OUTSOLE,18.82111111
39058,OUTSOLE,18.81805556
31130,OUTSOLE,18.815
31131,OUTSOLE,18.815
43055,OUTSOLE,18.81083333
21422,OUTSOLE,18.80722222
5060,OUTSOLE,18.80611111
10610,OUTSOLE,18.79
3454,OUTSOLE,18.78888889
21421,OUTSOLE,18.78666667
9309,OUTSOLE,18.78361111
9310,OUTSOLE,18.78361111
41455,OUTSOLE,18.78083333
3819,OUTSOLE,18.77222222
3538,OUTSOLE,18.77111111
39005,OUTSOLE,18.76694444
41185,OUTSOLE,18.76222222
6622,OUTSOLE,18.75666667
6623,OUTSOLE,18.75666667
6628,OUTSOLE,18.75666667
16546,OUTSOLE,18.75444444
16547,OUTSOLE,18.75444444
16549,OUTSOLE,18.75444444
3820,OUTSOLE,18.75083333
6163,OUTSOLE,18.75055556
6167,OUTSOLE,18.75055556
6169,OUTSOLE,18.75055556
18091,OUTSOLE,18.74666667
16265,OUTSOLE,18.73777778
16260,OUTSOLE,18.73583333
16261,OUTSOLE,18.73583333
18321,OUTSOLE,18.735
16554,OUTSOLE,18.73277778
16262,OUTSOLE,18.73055556
16263,OUTSOLE,18.73055556
16264,OUTSOLE,18.72722222
24720,OUTSOLE,18.72361111
37929,OUTSOLE,18.72222222
17952,OUTSOLE,18.71777778
17953,OUTSOLE,18.71777778
17956,OUTSOLE,18.71777778
23381,OUTSOLE,18.71722222
23383,OUTSOLE,18.71722222
12887,OUTSOLE,18.71555556
13020,OUTSOLE,18.71333333
13021,OUTSOLE,18.71333333
13022,OUTSOLE,18.71333333
13023,OUTSOLE,18.71333333
13025,OUTSOLE,18.71333333
18453,OUTSOLE,18.70527778
34486,OUTSOLE,18.705
30121,OUTSOLE,18.70305556
30122,OUTSOLE,18.70305556
30123,OUTSOLE,18.70305556
30204,OUTSOLE,18.70305556
39026,OUTSOLE,18.70277778
39028,OUTSOLE,18.70277778
39029,OUTSOLE,18.70277778
41567,OUTSOLE,18.70027778
39031,OUTSOLE,18.6975
39032,OUTSOLE,18.6975
39035,OUTSOLE,18.6975
39036,OUTSOLE,18.6975
39037,OUTSOLE,18.6975
22370,OUTSOLE,18.69361111
22373,OUTSOLE,18.69361111
18314,OUTSOLE,18.69194444
4328,OUTSOLE,18.68944444
30227,OUTSOLE,18.67972222
30230,OUTSOLE,18.67972222
3163,OUTSOLE,18.67333333
37950,OUTSOLE,18.67111111
37951,OUTSOLE,18.67111111
40462,OUTSOLE,18.66944444
26239,OUTSOLE,18.66611111
19417,OUTSOLE,18.65611111
21246,OUTSOLE,18.64555556
29044,OUTSOLE,18.64166667
29045,OUTSOLE,18.64166667
19418,OUTSOLE,18.63777778
21248,OUTSOLE,18.63444444
29049,OUTSOLE,18.62722222
5780,OUTSOLE,18.62222222
21587,OUTSOLE,18.61861111
21588,OUTSOLE,18.61861111
27743,OUTSOLE,18.61166667
13314,OUTSOLE,18.61055556
4772,OUTSOLE,18.6075
4773,OUTSOLE,18.6075
6978,OUTSOLE,18.60194444
41532,OUTSOLE,18.59861111
41533,OUTSOLE,18.59861111
41535,OUTSOLE,18.59861111
21586,OUTSOLE,18.59722222
17949,OUTSOLE,18.59694444
4771,OUTSOLE,18.59583333
22946,OUTSOLE,18.59583333
22949,OUTSOLE,18.59583333
22951,OUTSOLE,18.59583333
22950,OUTSOLE,18.59388889
18326,OUTSOLE,18.59138889
18327,OUTSOLE,18.59138889
18328,OUTSOLE,18.59138889
18329,OUTSOLE,18.59138889
18330,OUTSOLE,18.59138889
18950,OUTSOLE,18.59083333
6461,OUTSOLE,18.58805556
20677,OUTSOLE,18.58472222
20678,OUTSOLE,18.58472222
41550,OUTSOLE,18.58472222
41552,OUTSOLE,18.58472222
24510,OUTSOLE,18.5825
20682,OUTSOLE,18.58194444
4770,OUTSOLE,18.58027778
21968,OUTSOLE,18.58027778
31170,OUTSOLE,18.57944444
31171,OUTSOLE,18.57944444
31172,OUTSOLE,18.57944444
31173,OUTSOLE,18.57944444
31174,OUTSOLE,18.57944444
31168,OUTSOLE,18.57638889
31169,OUTSOLE,18.57638889
13295,OUTSOLE,18.57472222
18056,OUTSOLE,18.57444444
21592,OUTSOLE,18.565
21593,OUTSOLE,18.565
21597,OUTSOLE,18.565
20687,OUTSOLE,18.555
20688,OUTSOLE,18.555
20694,OUTSOLE,18.555
20696,OUTSOLE,18.555
20697,OUTSOLE,18.555
20698,OUTSOLE,18.555
3539,OUTSOLE,18.55194444
9403,OUTSOLE,18.54888889
13043,OUTSOLE,18.54888889
13044,OUTSOLE,18.54888889
13045,OUTSOLE,18.54888889
9399,OUTSOLE,18.54305556
9400,OUTSOLE,18.54305556
19462,OUTSOLE,18.53972222
19463,OUTSOLE,18.53972222
23245,OUTSOLE,18.53861111
19611,OUTSOLE,18.53583333
19612,OUTSOLE,18.53583333
19613,OUTSOLE,18.53583333
19615,OUTSOLE,18.53583333
19617,OUTSOLE,18.53583333
19619,OUTSOLE,18.53583333
19620,OUTSOLE,18.53583333
19634,OUTSOLE,18.53583333
19638,OUTSOLE,18.53583333
19640,OUTSOLE,18.53583333
19641,OUTSOLE,18.53583333
19642,OUTSOLE,18.53583333
26058,OUTSOLE,18.53416667
7568,OUTSOLE,18.53305556
42529,OUTSOLE,18.52805556
11198,OUTSOLE,18.52722222
11199,OUTSOLE,18.52722222
25921,OUTSOLE,18.51611111
25926,OUTSOLE,18.51611111
25930,OUTSOLE,18.51611111
25931,OUTSOLE,18.51611111
25932,OUTSOLE,18.51611111
25935,OUTSOLE,18.51611111
25937,OUTSOLE,18.51611111
25939,OUTSOLE,18.51611111
21743,OUTSOLE,18.51333333
20839,OUTSOLE,18.50222222
21123,OUTSOLE,18.49444444
21437,OUTSOLE,18.49444444
22815,OUTSOLE,18.49388889
22816,OUTSOLE,18.49111111
14284,OUTSOLE,18.48611111
2741,OUTSOLE,18.48361111
21120,OUTSOLE,18.48361111
26284,OUTSOLE,18.48
26289,OUTSOLE,18.48
26290,OUTSOLE,18.48
26291,OUTSOLE,18.48
21122,OUTSOLE,18.4775
23801,OUTSOLE,18.47555556
22814,OUTSOLE,18.475
26303,OUTSOLE,18.47388889
41336,OUTSOLE,18.46861111
22819,OUTSOLE,18.46611111
26919,OUTSOLE,18.46555556
26927,OUTSOLE,18.46555556
26928,OUTSOLE,18.46555556
25312,OUTSOLE,18.4575
5239,OUTSOLE,18.45694444
5240,OUTSOLE,18.45694444
5241,OUTSOLE,18.45694444
5343,OUTSOLE,18.45694444
23710,OUTSOLE,18.44777778
7546,OUTSOLE,18.44388889
6254,OUTSOLE,18.44166667
8978,OUTSOLE,18.44
8980,OUTSOLE,18.44
8982,OUTSOLE,18.44
8983,OUTSOLE,18.44
8984,OUTSOLE,18.44
8985,OUTSOLE,18.44
9031,OUTSOLE,18.44
24508,OUTSOLE,18.43611111
24734,OUTSOLE,18.43611111
24735,OUTSOLE,18.43611111
20498,OUTSOLE,18.43444444
43147,OUTSOLE,18.43277778
22817,OUTSOLE,18.42972222
26312,OUTSOLE,18.40194444
13310,OUTSOLE,18.39583333
21744,OUTSOLE,18.39583333
4761,OUTSOLE,18.39416667
4760,OUTSOLE,18.38972222
13322,OUTSOLE,18.37472222
7773,OUTSOLE,18.36222222
6110,OUTSOLE,18.36083333
6111,OUTSOLE,18.35666667
13389,OUTSOLE,18.35388889
27841,OUTSOLE,18.34194444
9425,OUTSOLE,18.34027778
4792,OUTSOLE,18.34
13404,OUTSOLE,18.33527778
13412,OUTSOLE,18.33527778
13413,OUTSOLE,18.33527778
13417,OUTSOLE,18.33527778
13418,OUTSOLE,18.33527778
27834,OUTSOLE,18.335
27835,OUTSOLE,18.335
27836,OUTSOLE,18.335
4791,OUTSOLE,18.32833333
25263,OUTSOLE,18.31833333
31872,OUTSOLE,18.31444444
517,OUTSOLE,18.3075
6260,OUTSOLE,18.30138889
6261,OUTSOLE,18.30138889
10075,OUTSOLE,18.30138889
23843,OUTSOLE,18.29722222
23844,OUTSOLE,18.29527778
34480,OUTSOLE,18.28888889
1226,OUTSOLE,18.28388889
4896,OUTSOLE,18.28388889
23257,OUTSOLE,18.28277778
5231,OUTSOLE,18.27527778
26190,OUTSOLE,18.27
13289,OUTSOLE,18.26972222
40360,OUTSOLE,18.26305556
40361,OUTSOLE,18.26305556
24522,OUTSOLE,18.2625
16374,OUTSOLE,18.25305556
43538,OUTSOLE,18.25194444
18360,OUTSOLE,18.23666667
18361,OUTSOLE,18.23444444
28810,OUTSOLE,18.23194444
28811,OUTSOLE,18.23194444
28814,OUTSOLE,18.23194444
17890,OUTSOLE,18.23111111
31202,OUTSOLE,18.23083333
31179,OUTSOLE,18.22777778
31180,OUTSOLE,18.22777778
31181,OUTSOLE,18.22777778
31182,OUTSOLE,18.22777778
