"   ","RB090_DATE_OUT-RB090_DATE_IN","RB090_ETAG_ID","RB090_LOT_NO","RB090_COMPONENT","RB090_SIZE","RB090_DATE_IN","RB090_IN_QTY","RB090_DATE_OUT","RB090_OUT_QTY","RB090_TICKET_ID","RB090_STOCK_NO","RB090_PROD_LINE","RB090_SLIP_NO"
"7602","0.000949074074074074","300029DF122005141211487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529861","IP","LF 02A",""
"7603","0.000949074074074074","30002262122005141212487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529863","IP","LF 02A",""
"7604","0.000949074074074074","30001D55122005141210487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001530010","IP","LF 02A",""
"7605","0.000949074074074074","30001BE4122005141211487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529860","IP","LF 02A",""
"7606","0.000949074074074074","30001F50122005141212487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529864","IP","LF 02A",""
"7607","0.000949074074074074","30001BFA122005141211487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529861","IP","LF 02A",""
"7608","0.000949074074074074","300027BC122005141210487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001530010","IP","LF 02A",""
"7609","0.000949074074074074","300018C6122005141211487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529861","IP","LF 02A",""
"7610","0.000949074074074074","30002951122005141212487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529862","IP","LF 02A",""
"7611","0.000949074074074074","3000278E122005141210487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001530010","IP","LF 02A",""
"7612","0.000949074074074074","30002412122005141210487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529860","IP","LF 02A",""
"7613","0.000949074074074074","300022DF122005141218DB6537113105","N0D47","MIDSOLE","10.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529986","IP","LF ML1",""
"7614","0.000949074074074074","30001E3E122005141218DB6537113105","N0D47","MIDSOLE","10.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529988","IP","LF ML1",""
"7615","0.000949074074074074","300020F5122005141218DB6537113105","N0D47","MIDSOLE","10.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529988","IP","LF ML1",""
"7616","0.000949074074074074","30001BEB122005141220C05708001105","N0E51","MIDSOLE","10.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529918","IP","LF 01A",""
"7617","0.000949074074074074","300022F6122005141218DB6537113105","N0D47","MIDSOLE","10.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529978","IP","LF ML1",""
"7618","0.00115740740740741","30002A6F122005141110DB6537113085","N0D47","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529984","IP","LF ML1",""
"7619","0.00115740740740741","300026D3122005141114C05708001085","N0E51","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529912","IP","LF 01A",""
"7620","0.00115740740740741","300025C9122005141114C05708001085","N0E51","MIDSOLE","08.5","2020/5/14 11:23:46","12","2020/5/14 11:25:26","12","T001529913","IP","LF 01A",""
